title,line_text
W 25 rocznicę powstania 1863 roku,Zbrojąc wciąż serca pokoleń uparte.
W 25 rocznicę powstania 1863 roku,Boś ty nie przyszedł jako klątwa nieba
W 25 rocznicę powstania 1863 roku,"Ani nie spadłeś jak grom niespodzianie,"
W 25 rocznicę powstania 1863 roku,Lecz jak duchowa narodu potrzeba
W 25 rocznicę powstania 1863 roku,W krwawej wypadków wypłynąłeś pianie -
W 25 rocznicę powstania 1863 roku,Aby ostatnim orężnym protestem
W 25 rocznicę powstania 1863 roku,Zapisać w dziejach nieśmiertelne: Jestem!
W 25 rocznicę powstania 1863 roku,"Ty byłeś dzieckiem ostatnim epoki,"
W 25 rocznicę powstania 1863 roku,"Która tradycję przechowując żywą,"
W 25 rocznicę powstania 1863 roku,Z dumnej przeszłości czerpała swe soki
W 25 rocznicę powstania 1863 roku,"I, wolnych marzeń snując wciąż przędziwo,"
W 25 rocznicę powstania 1863 roku,Ku zmartwychwstaniu stale naprzód biegła
W 25 rocznicę powstania 1863 roku,Tak jeszcze bliska... a tak już odległa.
W 25 rocznicę powstania 1863 roku,Nad tą epoką jaśniał jeszcze w górze
W 25 rocznicę powstania 1863 roku,"Duch niepodległej ojczyzny widomy,"
W 25 rocznicę powstania 1863 roku,Jeszcze francuskiej rewolucji burze
W 25 rocznicę powstania 1863 roku,"Świat wstrząsające rozrzucały gromy,"
W 25 rocznicę powstania 1863 roku,I bila na nią krwawych świateł fala
W 25 rocznicę powstania 1863 roku,"Z wojennych ognisk ""małego kaprala""."
W 25 rocznicę powstania 1863 roku,"To pokolenie, które wówczas wzrosło,"
W 25 rocznicę powstania 1863 roku,Dni Listopada było niedalekiem
W 25 rocznicę powstania 1863 roku,I swoich ojców rycerskie rzemiosło
W 25 rocznicę powstania 1863 roku,Z krwią wzięło w spadku - i wyssało z mlekiem
W 25 rocznicę powstania 1863 roku,Żywą tradycję krótkiej zwycięstw chwały
W 25 rocznicę powstania 1863 roku,I majestatu Polski zmartwychwstałej.
W 25 rocznicę powstania 1863 roku,W cudownej przed nim spływały legendzie
W 25 rocznicę powstania 1863 roku,"Postacie wodzów, strojne w liść wawrzynu,"
W 25 rocznicę powstania 1863 roku,Wieszczów krwawiących swe piersi łabędzie
W 25 rocznicę powstania 1863 roku,"I męczenników, rwących się do czynu -"
W 25 rocznicę powstania 1863 roku,"Więzienia, groby, szubienice, krzyże"
W 25 rocznicę powstania 1863 roku,"I śnieżna, mroźna otchłań na Sybirze..."
W 25 rocznicę powstania 1863 roku,Więc silniej każde uderzało tętno
W 25 rocznicę powstania 1863 roku,"I klątwa wieszczów na grunt padła żyzny,"
W 25 rocznicę powstania 1863 roku,"Budząc gniew, zemstę i boleść namiętną"
W 25 rocznicę powstania 1863 roku,"Nad poniżeniem i hańbą ojczyzny,"
W 25 rocznicę powstania 1863 roku,I wszystkie serca zbroiły się harde
W 25 rocznicę powstania 1863 roku,W niewolniczego żywota pogardę.
W 25 rocznicę powstania 1863 roku,Jeszcze ten łańcuch duszącej niewoli
W 25 rocznicę powstania 1863 roku,"Nie zatamował męskiego oddechu,"
W 25 rocznicę powstania 1863 roku,Jeszcze męczeńskiej naszej aureoli
W 25 rocznicę powstania 1863 roku,Nie tknęło błoto urągań i śmiechu
W 25 rocznicę powstania 1863 roku,I pokutnicze nie straciły tłumy
W 25 rocznicę powstania 1863 roku,Ostatnich błysków narodowej dumy.
W 25 rocznicę powstania 1863 roku,Nie było nawet podówczas w zwyczaju
W 25 rocznicę powstania 1863 roku,"W dyplomatycznej ślizgać się zabawce,"
W 25 rocznicę powstania 1863 roku,W lada koniuszym lub dworskim lokaju
W 25 rocznicę powstania 1863 roku,Zaraz ojczyzny upatrywać zbawcę
W 25 rocznicę powstania 1863 roku,"I tym, co jawnie wyparli się Polski,"
W 25 rocznicę powstania 1863 roku,Dawać na kredyt mandat apostolski.
W 25 rocznicę powstania 1863 roku,Kiedy kto z wrogiem chciał wchodzić w konszachty
W 25 rocznicę powstania 1863 roku,I stawiać złote zjednoczenia mosty
W 25 rocznicę powstania 1863 roku,"Nie powiadano w gronie braci szlachty,"
W 25 rocznicę powstania 1863 roku,"Że to mąż stanu, lecz że zdrajca prosty -"
W 25 rocznicę powstania 1863 roku,"I nie wróżono nowej szczęścia ery,"
W 25 rocznicę powstania 1863 roku,Widząc na piersiach błyszczące ordery.
W 25 rocznicę powstania 1863 roku,Jeszcze przybierać nie umiała Polska
W 25 rocznicę powstania 1863 roku,"Postaci gadu, co się u stóp czołga:"
W 25 rocznicę powstania 1863 roku,"Wolała, żeby w drodze do Tobolska"
W 25 rocznicę powstania 1863 roku,Trupy jej synów unosiła Wołga -
W 25 rocznicę powstania 1863 roku,Wolała ponieść ofiary najkrwawsze
W 25 rocznicę powstania 1863 roku,Niżby się miano wyprzeć jej na zawsze.
W 25 rocznicę powstania 1863 roku,O! wtedy jeszcze nurtem tajnych koryt
W 25 rocznicę powstania 1863 roku,Płynęły na świat idealne mary
W 25 rocznicę powstania 1863 roku,I nadawały cudowny koloryt
W 25 rocznicę powstania 1863 roku,"Tkanej przez losy przędzy życia szarej,"
W 25 rocznicę powstania 1863 roku,"A na niebiosach jaśniał blask nadziemski,"
W 25 rocznicę powstania 1863 roku,Niby wschodzącej znów gwiazdy betlemskiej.
W 25 rocznicę powstania 1863 roku,"Męki wygnania, tęsknoty sieroctwa"
W 25 rocznicę powstania 1863 roku,Tonęły w wielkim mistycznym zachwycie:
W 25 rocznicę powstania 1863 roku,"Sny mesjaniczne, natchnione proroctwa"
W 25 rocznicę powstania 1863 roku,"Nad ziemią inne wytwarzały życie,"
W 25 rocznicę powstania 1863 roku,Gdzie rzeczywistość znikała sprzed oczu
W 25 rocznicę powstania 1863 roku,"W gwiaździstym, sennym marzenia przeźroczu."
W 25 rocznicę powstania 1863 roku,"Pamiętam dotąd chwile owych wiosen,"
W 25 rocznicę powstania 1863 roku,"Gdy serca nasze paliła tęsknota,"
W 25 rocznicę powstania 1863 roku,A bór nam szumem dębów swych i sosen
W 25 rocznicę powstania 1863 roku,"Śpiewał, jak stary pieśniarz wajdelota,"
W 25 rocznicę powstania 1863 roku,"Rycerskie pieśni dawnej przodków chwały,"
W 25 rocznicę powstania 1863 roku,Które nas czarem swoim upajały.
W 25 rocznicę powstania 1863 roku,"Pamiętam dotąd, jak nam szmer strumieni,"
W 25 rocznicę powstania 1863 roku,"Słowików śpiewy, powiew kwiatów woni"
W 25 rocznicę powstania 1863 roku,"I zorza, która błękity rumieni,"
W 25 rocznicę powstania 1863 roku,"I wszystko wkoło wciąż mówiło o Niej,"
W 25 rocznicę powstania 1863 roku,"O nieśmiertelnej, co w grobowcu czeka"
W 25 rocznicę powstania 1863 roku,Na odwalenie kamiennego wieka...
W 25 rocznicę powstania 1863 roku,A w piersiach naszych z każdą chwilą rosła
W 25 rocznicę powstania 1863 roku,"Miłość bezbrzeżna, wyłączna, jedyna,"
W 25 rocznicę powstania 1863 roku,"Co na swych skrzydłach duszę w błękit niosła,"
W 25 rocznicę powstania 1863 roku,"Jakby do matki stęsknionego syna,"
W 25 rocznicę powstania 1863 roku,"Z wiarą, że w górze poza chmur zasłoną"
W 25 rocznicę powstania 1863 roku,Ujrzy ją znowu - jasną i zbawioną.
W 25 rocznicę powstania 1863 roku,Myśmy ją wszyscy przed sobą widzieli -
W 25 rocznicę powstania 1863 roku,"Cudowną postać w złotej gwiazd koronie,"
W 25 rocznicę powstania 1863 roku,W niepokalanej czystości i bieli
W 25 rocznicę powstania 1863 roku,"Ze zmaz obmytą przez anielskie dłonie,"
W 25 rocznicę powstania 1863 roku,Z twarzą podobną do Najświętszej Panny
W 25 rocznicę powstania 1863 roku,I blask z swych włosów siejącą poranny.
W 25 rocznicę powstania 1863 roku,Każdy ją wieńczył w własnych rojeń kwiaty
W 25 rocznicę powstania 1863 roku,I jej piękności odczuwał inaczej
W 25 rocznicę powstania 1863 roku,Każdy w odmienne ubierał ją szaty
W 25 rocznicę powstania 1863 roku,"Lecz nikt nie wątpił, iż po dniach rozpaczy"
W 25 rocznicę powstania 1863 roku,Nadpłynie w blasków różanych powodzi
W 25 rocznicę powstania 1863 roku,I swą pięknością cały świat odmłodzi.
W 25 rocznicę powstania 1863 roku,"Więceśmy ręce do niej wyciągali,"
W 25 rocznicę powstania 1863 roku,"Wołając: ""Zstępuj z błękitów, królowo!"
W 25 rocznicę powstania 1863 roku,Krzywdy nędzarzów zważ na prawa szali
W 25 rocznicę powstania 1863 roku,"I sprawiedliwość wymierz im na nowo,"
W 25 rocznicę powstania 1863 roku,Zawieś miecz pomsty nad fałszem i zbrodnią
W 25 rocznicę powstania 1863 roku,I bądź ludzkości gwiazdą znów przewodnią.
W 25 rocznicę powstania 1863 roku,"My ci pod stopy ciała swe uścielem,"
W 25 rocznicę powstania 1863 roku,Abyś stanęła na nich jak na tronie
W 25 rocznicę powstania 1863 roku,"I praw zgwałconych stała się mścicielem,"
W 25 rocznicę powstania 1863 roku,Z błogosławieństwem wyciągając dłonie
W 25 rocznicę powstania 1863 roku,"Ku tym, co cierpiąc niesłusznie skrzywdzeni,"
W 25 rocznicę powstania 1863 roku,Wzywają ciebie z czyśćcowych płomieni.
W 25 rocznicę powstania 1863 roku,"My nic dla szczęścia swego, nic dla siebie"
W 25 rocznicę powstania 1863 roku,Nie pragniem - nawet nie żądamy dożyć
W 25 rocznicę powstania 1863 roku,"Chwili, gdy z jutrznią zabłyśniesz na niebie,"
W 25 rocznicę powstania 1863 roku,Chcemy na zawsze w prochu się położyć
W 25 rocznicę powstania 1863 roku,"I za swe wiano wziąć niepamięć wieczną,"
W 25 rocznicę powstania 1863 roku,"Byleś Ty jasność rozlała słoneczną."""
W 25 rocznicę powstania 1863 roku,To wszystko teraz w przepaść się zapadło
W 25 rocznicę powstania 1863 roku,I już przeminął czas rycerskiej służby;
W 25 rocznicę powstania 1863 roku,"Z błękitów jasne zniknęło widziadło,"
W 25 rocznicę powstania 1863 roku,"Umilkły wieszcze natchnienia i wróżby,"
W 25 rocznicę powstania 1863 roku,"A burza nieszczęść strąciła nam z głowy,"
W 25 rocznicę powstania 1863 roku,Nawet ostatni wieniec nasz cierniowy.
W 25 rocznicę powstania 1863 roku,"Śpiewne serc głosy, idealne hasła,"
W 25 rocznicę powstania 1863 roku,"Płomienne słowa, mistyczne zachwyty"
W 25 rocznicę powstania 1863 roku,"Przebrzmiały - lampa cudowna zagasła,"
W 25 rocznicę powstania 1863 roku,Na ziemię runął ideał rozbity...
W 25 rocznicę powstania 1863 roku,I w naszych oczach rozpadło się w gruzy
W 25 rocznicę powstania 1863 roku,Tęczowe państwo romantycznej muzy.
W 25 rocznicę powstania 1863 roku,"Prąd czasu innym popłynął korytem,"
W 25 rocznicę powstania 1863 roku,"Nastała nowa epoka, żelazna,"
W 25 rocznicę powstania 1863 roku,"Która wciąż ziemskim zaprzątnięta bytem,"
W 25 rocznicę powstania 1863 roku,Niebiańskich widzeń słodyczy nie zazna
W 25 rocznicę powstania 1863 roku,"I tylko w ziemi wnętrznościach się grzebie,"
W 25 rocznicę powstania 1863 roku,Zajęta myślą o codziennym chlebie.
W 25 rocznicę powstania 1863 roku,"Uboga duchem i uczuciem skąpa,"
W 25 rocznicę powstania 1863 roku,"Dokoła cień swój roztacza ponury,"
W 25 rocznicę powstania 1863 roku,Ciężko po ciałach swoich ofiar stąpa -
W 25 rocznicę powstania 1863 roku,"I chciwą dłonią szarpiąc pierś natury,"
W 25 rocznicę powstania 1863 roku,"Pragnie zasłonę zedrzeć tajemniczą,"
W 25 rocznicę powstania 1863 roku,Za coraz nową zdążając zdobyczą.
W 25 rocznicę powstania 1863 roku,Choć na chorągwi kładzie prawdy znamię
W 25 rocznicę powstania 1863 roku,I ludzkiej wiedzy skarbnicę bogaci -
W 25 rocznicę powstania 1863 roku,Czynami swymi wiecznym prawdom kłamie
W 25 rocznicę powstania 1863 roku,"I fałsz podaje w misternej postaci,"
W 25 rocznicę powstania 1863 roku,"I jadem zbroi węże i padalce,"
W 25 rocznicę powstania 1863 roku,By zwyciężały w strasznej o byt walce.
W 25 rocznicę powstania 1863 roku,"Nastała nowa epoka, z obliczem"
W 25 rocznicę powstania 1863 roku,"Nieubłaganem, lodowatem, chmurnem:"
W 25 rocznicę powstania 1863 roku,"Jej bóg jest owym, nie wzruszonym niczem,"
W 25 rocznicę powstania 1863 roku,Pożerającym swe dzieci Saturnem -
W 25 rocznicę powstania 1863 roku,"A jej religia, dziką tchnąca grozą,"
W 25 rocznicę powstania 1863 roku,Drapieżnej siły jest apoteozą.
W 25 rocznicę powstania 1863 roku,"Z nową religią nowi są prorocy,"
W 25 rocznicę powstania 1863 roku,"Co słabszym niosąc wyrok unicestwień,"
W 25 rocznicę powstania 1863 roku,Głoszą królestwo gwałtu i przemocy
W 25 rocznicę powstania 1863 roku,"I ewangelię plemiennych rozbestwień,"
W 25 rocznicę powstania 1863 roku,Jako pociechę wskazując w rozbiciu
W 25 rocznicę powstania 1863 roku,"Nędzę i nicość i w śmierci, i w życiu."
W 25 rocznicę powstania 1863 roku,"Pod ich chorągwie spieszą ludzie nowi,"
W 25 rocznicę powstania 1863 roku,"Widząc, że wiara przeszłości zawiodła -"
W 25 rocznicę powstania 1863 roku,"Urągać czystych poświęceń duchowi,"
W 25 rocznicę powstania 1863 roku,"Kruszyć braterstwa i wolności godła,"
W 25 rocznicę powstania 1863 roku,Przed złotym cielcem korzyć się tyranii -
W 25 rocznicę powstania 1863 roku,Panmoskwicyzmu albo pangermanii.
W 25 rocznicę powstania 1863 roku,"I u nas przyszło nowe pokolenie,"
W 25 rocznicę powstania 1863 roku,Wpatrzone w ziemię z chłodem i rozwagą
W 25 rocznicę powstania 1863 roku,Pragnące teraz na dziejowej scenie
W 25 rocznicę powstania 1863 roku,"Odgrzebać z gruzów rzeczywistość nagą,"
W 25 rocznicę powstania 1863 roku,"Podstawę bytu, mniej od dawnej chwiejną,"
W 25 rocznicę powstania 1863 roku,By na niej znowu budować kolejno.
W 25 rocznicę powstania 1863 roku,W twardej nieszczęścia urobione szkole
W 25 rocznicę powstania 1863 roku,"Zrzekło się marzeń zdradliwych słodyczy,"
W 25 rocznicę powstania 1863 roku,"Krępuje skrzydła młodości sokole,"
W 25 rocznicę powstania 1863 roku,W każdym porywie z siłami się liczy -
W 25 rocznicę powstania 1863 roku,"I wchodzi z prądem dziejowym w przymierza,"
W 25 rocznicę powstania 1863 roku,Biorąc w rachubę instynkt i moc zwierza.
W 25 rocznicę powstania 1863 roku,"Spragnione prawdy, za nią jedną goni,"
W 25 rocznicę powstania 1863 roku,"Choćby nią miało zatruć czyste zdroje,"
W 25 rocznicę powstania 1863 roku,"Gdyż pragnie świeżej doszukać się broni,"
W 25 rocznicę powstania 1863 roku,Z którą by mogło przyszłe staczać boje
W 25 rocznicę powstania 1863 roku,A w tej pogoni - stopą nieoględną
W 25 rocznicę powstania 1863 roku,"Depcze wawrzyny, co na grobach więdną."
W 25 rocznicę powstania 1863 roku,"To pokolenie, milczące i smutne,"
W 25 rocznicę powstania 1863 roku,Daleko myślą od dawnych odeszło;
W 25 rocznicę powstania 1863 roku,Oskarża serca miłością rozrzutne
W 25 rocznicę powstania 1863 roku,"I lekceważy ich zasługę przeszłą,"
W 25 rocznicę powstania 1863 roku,"Nie wiedząc nawet, ile w niej się mieści"
W 25 rocznicę powstania 1863 roku,"Wielkich poświęceń, cnoty i boleści."
W 25 rocznicę powstania 1863 roku,"Myśmy przez piękność, sercami odczutą,"
W 25 rocznicę powstania 1863 roku,"W dobra i prawdy chcieli wejść krainę,"
W 25 rocznicę powstania 1863 roku,"A oto kończym nasze dni pokutą,"
W 25 rocznicę powstania 1863 roku,Zbyt śmiałych lotów opłakując winę...
W 25 rocznicę powstania 1863 roku,"Nie możem jednak bez goryczy patrzeć,"
W 25 rocznicę powstania 1863 roku,"Widząc, jak chcecie ślad przeszłości zatrzeć."
W 25 rocznicę powstania 1863 roku,"Lecz chociaż droga nasza się rozchodzi,"
W 25 rocznicę powstania 1863 roku,A chłód wasz lodem spada nam na serce -
W 25 rocznicę powstania 1863 roku,"My błogosławim wam, rycerze młodzi,"
W 25 rocznicę powstania 1863 roku,"Narodowego długu spadkobierce,"
W 25 rocznicę powstania 1863 roku,"I na trud przyszłych, mozolnych wyzwoleń"
W 25 rocznicę powstania 1863 roku,Niesiem życzenia gasnących pokoleń.
W 25 rocznicę powstania 1863 roku,"Idźcie, jak światła przystoi czcicielom,"
W 25 rocznicę powstania 1863 roku,Oświecać drogi ludzkiego pochodu
W 25 rocznicę powstania 1863 roku,Ku coraz wyższym i jaśniejszym celom!
W 25 rocznicę powstania 1863 roku,Szukajcie prawdy dla swego narodu
W 25 rocznicę powstania 1863 roku,Ażeby przez nią posiąść mógł Helota
W 25 rocznicę powstania 1863 roku,Stracone piękno i dobro żywota.
W 25 rocznicę powstania 1863 roku,"Lecz wiedzcie: prawda, której wy szukacie,"
W 25 rocznicę powstania 1863 roku,"Jest jak Proteusz kryjący się zdradnie,"
W 25 rocznicę powstania 1863 roku,"Który wciąż swoje odmienia postacie,"
W 25 rocznicę powstania 1863 roku,"Gdy śmiały nurek w głębi go napadnie,"
W 25 rocznicę powstania 1863 roku,I pokolenia ciekawych żeglarzy
W 25 rocznicę powstania 1863 roku,Coraz to nową odpowiedzią darzy...
W albumie,"Kiedyś mi herce wzięła, niech ci biuzy"
W albumie,"Jako rozbite muzyczne narzędzie,"
W albumie,Ręka twa śpiewne zeń tony dobędzie
W albumie,"I życie nowym akordem przedłuży,"
W albumie,Co przeniesiony w zagrobowe świty
W albumie,Falą harmonii przepełni błękity.
W albumie,"Niechaj nie zadrży myśl twa ani ręka,"
W albumie,"Sądząc że próżno w boleściach się lamie,"
W albumie,"Nadzieją szczęścia los go nie oklamie,"
W albumie,"Ani go rajska nie zwabi jutrzenka,"
W albumie,"Lecz gdy się krwi swej rubinem obleje,"
W albumie,Wdzięczne jak róża cmentarza jaśnieje.
W albumie,"Niechaj ta chwila, co mu jeszcze dłużna"
W albumie,Kilka jaśniejszych natchnień i wybuchów -
W albumie,"Przejdzie wśród walki tytanicznych duchów,"
W albumie,"A nie jak z niebios rzucona jałmużna,"
W albumie,"Niech się przystroi w swe świąteczne szaty,"
W albumie,Wieńczone ręka posępnej Hekaty.
W albumie,"Jeśli cię straszy ten dźwięk, co ulany"
W albumie,"Z ostatniej myśli, która w grobach żyje -"
W albumie,"Rzuć! niech się w ciche popioły zaryje,"
W albumie,"Jak liść jesienny wichrami zagnany,"
W albumie,"I wzrok zatrzymaj chwilę na popiołach,"
W albumie,A może wieczność prześni o aniołach!
W cichej przystani,"Kiedy już umrę, każ mi, matko miła,"
W cichej przystani,Włożyć do trumny białe ślubne szaty.
W cichej przystani,Będę o cichych zaślubinach śniła
W cichej przystani,Ubrana w mirtu i pomarańcz kwiaty.
W cichej przystani,Niech śmierć mi wdzięku marzeń nie umniejsza...
W cichej przystani,"W marzeniach serca leży dziwna siła,"
W cichej przystani,Od samej śmierci miłość jest silniejsza!
W cichej przystani,"Nie wiem dlac/.cgo, lecz w ostatniej chwili"
W cichej przystani,Inaczej patrzę na życia koleje:
W cichej przystani,"Serce już losom opr/eć się nie sili,"
W cichej przystani,Przebyta boleść cichnie i maleje
W cichej przystani,"I ws/.ystko znika na kształt snu przykrego,"
W cichej przystani,"Który blask dzienny na zawsze rozwieje,"
W cichej przystani,Choć w oczach jeszcze pełno łez od niego.
W cichej przystani,Dawniej zbyt często duch bólem miotany
W cichej przystani,"Stawał oporem przeciw woli hożej,"
W cichej przystani,"Smutnych przeznaczeń żądając odmiany,"
W cichej przystani,I zwrotu szczęścia utraconej zorzy;
W cichej przystani,"Za ziemskim rajem tęskniąc najgoręcej,"
W cichej przystani,"Bezsilną walką powiększał swe rany,"
W cichej przystani,I nad swą boleść nic nie widział więcej...
W cichej przystani,"Dziś, gdyby anioł, co stoi nade mną,"
W cichej przystani,Dał mi moc losem rozrządzić do woli
W cichej przystani,I po swe szczęście wrócić w przeszłość ciemną -
W cichej przystani,"Już bym nie chciała... dusza, gdy przeboli"
W cichej przystani,"Raz, wszystkie ziemskie cierpienia serdeczne,"
W cichej przystani,Nie chce się nagiąć do znikomej doli
W cichej przystani,"I tylko sięga po to, co już wieczne!"
W cichej przystani,Dziś mogę patrzeć wolna od goryczy
W cichej przystani,Na te palące przeszłości widziadła;
W cichej przystani,"Ból już na grozie stracił tajemniczej,"
W cichej przystani,I wymarzona szczęśliwość pobladła
W cichej przystani,I wszystkie straty najcięższe w wspomnieniu
W cichej przystani,"Spływają w jeden obraz malowniczy,"
W cichej przystani,Zstępując do mnie w cudnym oświetleniu.
W cichej przystani,"Z spokojem patrzę na tę postać drogą,"
W cichej przystani,Co prowadziła mnie w słoneczne światy:
W cichej przystani,"Na chwile słodkie, w których ludzie mogą"
W cichej przystani,"Własnych serc wonią poić się, jak kwiaty,"
W cichej przystani,"I żyć bez pragnień, czasu i przestrzeni,"
W cichej przystani,"Nie dotykając nawet ziemskiej szaty,"
W cichej przystani,A tylko w słońce miłości wpatrzeni.
W cichej przystani,"Z równym spokojem spoglądam na cienie,"
W cichej przystani,Które zaćmiły mój obrazek złoty;
W cichej przystani,Widzę noc czarną ... trwogę... rozłączenie...
W cichej przystani,"Próżne nadzieje, żale i tęsknoty."
W cichej przystani,Nawet śmierć jego wspominam z spokojem;
W cichej przystani,"A z piersi żadne nie rwie się westchnienie,"
W cichej przystani,I łzy już żadnej nie ma w oku moim.
W cichej przystani,A jednak we mnie miłość nie umarła
W cichej przystani,Tylko pełniejszej żąda szczęścia miary:
W cichej przystani,"O nieśmiertelność skrzydła swe oparła,"
W cichej przystani,Poza grób sięga jasnym wzrokiem wiary
W cichej przystani,I przerzucona w drugą światów stronę
W cichej przystani,"Znajduje wszystko, co tutaj mrok szary"
W cichej przystani,Pokrył dla oczu śmiertelnych zniknione.
W cichej przystani,"Jestem zbyt pewną, że cudowna siła,"
W cichej przystani,"Która dwa serca łączy kochające,"
W cichej przystani,"Choćby nie istniał, jeszcze by stworzyła"
W cichej przystani,"Raj, gdzie by mogły zejść się po rozłące."
W cichej przystani,Więc kiedy przyjdzie ów cichy cherubin
W cichej przystani,"Zamknąć mi oczy, to ja będę śniła,"
W cichej przystani,Że mnie kochanek wzywa do zaślubin.
W ciemności grobu,"Ciebie już, w ciemność spowitą i w ciszę,"
W ciemności grobu,"Sen nieprzespany łagodnie kołysze,"
W ciemności grobu,Na grozę śmierci oczy ci zasłania
W ciemności grobu,Wiecznymi blaski rajskiego świtania
W ciemności grobu,"I żadnych w sobie udręczeń nie mieści,"
W ciemności grobu,I żadnej z życia minionych boleści.
W ciemności grobu,Za to ta cała noc grobu straszliwa
W ciemności grobu,"Mnie bezsennego swym mrokiem pokrywa,"
W ciemności grobu,"Przez nie domknięte wciskając się oczy,"
W ciemności grobu,Widomą grozą serce me otoczy.
W ciemności grobu,"Za to mnie śmierci milczenie powleka,"
W ciemności grobu,"Jak zbudzonego w mogile człowieka,"
W ciemności grobu,Co z przerażeniem w tej podziemnej ciszy
W ciemności grobu,Zamierający własny krzyk swój słyszy
W ciemności grobu,"I czuje rozpacz, co nim jeszcze miota,"
W ciemności grobu,I całą gorycz zgonu i żywota.
W dwudziestopięcioletnią rocznicę powstania 1863 roku,współuczestnikom poświęca autor
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Ruchliwe fale czasu nie zatarły
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Twych krwawych śladów, o nieszczęścia roku!"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Dotąd w swej grozie posępnej zamarły
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Ciężysz nad nami - i z przeszłości mroku
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Przez lat szeregi kroczysz, widmo blade,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Wlokąc za sobą, jak całun - zagładę."
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Wieleż to razy ciebie przeklinano,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,A z tobą marzeń zdradliwych ponętę;
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Za każdą świeżą z ręki wroga raną
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Zawsze twe imię wracało przeklęte
W dwudziestopięcioletnią rocznicę powstania 1863 roku,I zamrażało żywsze serc porywy
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Krzykiem zwątpienia i bojaźni mściwej.
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Z twoich doświadczeń czerpano nauki
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"I niewolnicze wysławiano cnoty,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Gaszono skrzętnie święty żar - dopóki
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Męskim zapałem tchnęła pierś heloty,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Sądząc, że lekiem najlepszym na rany"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Jest gwałt polskiemu uczuciu zadany.
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Za twoje grzechy Polskę z mieczem w dłoni
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Z szat obnażono jak jawnogrzesznicę
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"I urągano, że praw swoich broni,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"I z ran szydzono, i plwano jej w lice,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"I z czci ją chciano odrzeć do ostatka,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Jakby to była nie ich własna matka!
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Wszystko to w spadku zostało po tobie:
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Grzeszne ofiary i grzeszniejsza skrucha,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Bunt tych, co widząc malejące już ciało,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Śmieli doradzać samobójstwo ducha -
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"I więzy, które mocniej się nam wpiły,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,I łzy palące... i wstyd... i mogiły...
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"A jednak pamięć obchodzimy twoją,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Jak ci, co dawno z niedolą zbratani,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Nieszczęściu w oczy spojrzeć się nie boją
W dwudziestopięcioletnią rocznicę powstania 1863 roku,I nawet z ciemnej wynoszą otchłani
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Tę nieśmiertelną nadzieję, co z dala"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Pracę pokoleń wiąże i utrwala.
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"My obchodzimy twą rocznicę smętną,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Bo dawnych zwycięstw święcić dziś nie śmiemy;
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"Niewolnik, hańby swej noszący piętno,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,W rocznicę chwały ojców stoi niemy
W dwudziestopięcioletnią rocznicę powstania 1863 roku,"A tylko ta mu droga jest i święta,"
W dwudziestopięcioletnią rocznicę powstania 1863 roku,W której sam skruszyć chciał krzywdzące pęta.
W dwudziestopięcioletnią rocznicę powstania 1863 roku,My obchodzimy w twym żałobnym święcie
W dwudziestopięcioletnią rocznicę powstania 1863 roku,Najbliższą z naszych dziejowych pamiątek
